x1 x2 x3 x4
3.862967977211741122e+00 3.789884738514332163e+00 3.103153707090163582e+00 2.348285312472278008e+00
3.871207746162826258e+00 3.800332078422509419e+00 3.111791313688080152e+00 2.353960597015098966e+00
3.879449864896750810e+00 3.810775214480260242e+00 3.120427875649967042e+00 2.359638780261537061e+00
3.887694331461851949e+00 3.821214180841802310e+00 3.129063399700488635e+00 2.365319823284372625e+00
3.895941143927200478e+00 3.831649011515539716e+00 3.137697892549996315e+00 2.371003687295779372e+00
3.904190300383003187e+00 3.842079740365139884e+00 3.146331360894639051e+00 2.376690333645734121e+00
3.912441798940999860e+00 3.852506401110609158e+00 3.154963811416476638e+00 2.382379723820430506e+00
3.920695637734855854e+00 3.862929027329367937e+00 3.163595250783595159e+00 2.388071819440697130e+00
3.928951814920549790e+00 3.873347652457324042e+00 3.172225685650222005e+00 2.393766582260420162e+00
3.937210328676756799e+00 3.883762309789945188e+00 3.180855122656844003e+00 2.399463974164969482e+00
3.945471177205227775e+00 3.894173032483329688e+00 3.189483568430326432e+00 2.405163957169631495e+00
3.953734358731163745e+00 3.904579853555276259e+00 3.198111029584032483e+00 2.410866493418043266e+00
3.961999871503586235e+00 3.914982805886351169e+00 3.206737512717944938e+00 2.416571545180633773e+00
3.970267713795704090e+00 3.925381922220955833e+00 3.215363024418788740e+00 2.422279074853067371e+00
3.978537883905275852e+00 3.935777235168390398e+00 3.223987571260156226e+00 2.427989044954693920e+00
3.986810380154967248e+00 3.946168777203916900e+00 3.232611159802631029e+00 2.433701418127001137e+00
3.995085200892706467e+00 3.956556580669820189e+00 3.241233796593915972e+00 2.439416157132073160e+00
4.003362344492034985e+00 3.966940677776467528e+00 3.249855488168959639e+00 2.445133224851053555e+00
4.011641809352452626e+00 3.977321100603364634e+00 3.258476241050086930e+00 2.450852584282611435e+00
4.019923593899764391e+00 3.987697881100210395e+00 3.267096061747127855e+00 2.456574198541413345e+00
4.028207696586415310e+00 3.998071051087950689e+00 3.275714956757550755e+00 2.462298030856599151e+00
4.036494115891830603e+00 4.008440642259828657e+00 3.284332932566593755e+00 2.468024044570262809e+00
4.044782850322746981e+00 4.018806686182432308e+00 3.292949995647399319e+00 2.473752203135937133e+00
4.053073898413542153e+00 4.029169214296739909e+00 3.301566152461149262e+00 2.479482470117084336e+00
4.061367258726559903e+00 4.039528257919165810e+00 3.310181409457201074e+00 2.485214809185588791e+00
4.069662929852434274e+00 4.049883848242598283e+00 3.318795773073225597e+00 2.490949184120256898e+00
4.077960910410408424e+00 4.060236016337441356e+00 3.327409249735344687e+00 2.496685558805320060e+00
4.086261199048652593e+00 4.070584793152647762e+00 3.336021845858271551e+00 2.502423897228942096e+00
4.094563794444575855e+00 4.080930209516754559e+00 3.344633567845451960e+00 2.508164163481731546e+00
4.102868695305137869e+00 4.091272296138912523e+00 3.353244422089205923e+00 2.513906321755257967e+00
4.111175900367156189e+00 4.101611083609913777e+00 3.361854414970869787e+00 2.519650336340574448e+00
4.119485408397612680e+00 4.111946602403217632e+00 3.370463552860942347e+00 2.525396171626741904e+00
4.127797218193952844e+00 4.122278882875973771e+00 3.379071842119227398e+00 2.531143792099360024e+00
4.136111328584389568e+00 4.132607955270040989e+00 3.387679289094982948e+00 2.536893162339101337e+00
4.144427738428195340e+00 4.142933849713002381e+00 3.396285900127066437e+00 2.542644247020250603e+00
4.152746446616000675e+00 4.153256596219182306e+00 3.404891681544083504e+00 2.548397010909247751e+00
4.161067452070084549e+00 4.163576224690654470e+00 3.413496639664538979e+00 2.554151418863236156e+00
4.169390753744662170e+00 4.173892764918251785e+00 3.422100780796985209e+00 2.559907435828614908e+00
4.177716350626175412e+00 4.184206246582568234e+00 3.430704111240175713e+00 2.565665026839594187e+00
4.186044241733576143e+00 4.194516699254964287e+00 3.439306637283216173e+00 2.571424157016757306e+00
4.194374426118606891e+00 4.204824152398563442e+00 3.447908365205718528e+00 2.577184791565624966e+00
4.202706902866084171e+00 4.215128635369246979e+00 3.456509301277956858e+00 2.582946895775225737e+00
4.211041671094175598e+00 4.225430177416648725e+00 3.465109451761021031e+00 2.588710435016668754e+00
4.219378729954676110e+00 4.235728807685141817e+00 3.473708822906975247e+00 2.594475374741721296e+00
4.227718078633280641e+00 4.246024555214827245e+00 3.482307420959014799e+00 2.600241680481391704e+00
4.236059716349860338e+00 4.256317448942513515e+00 3.490905252151625060e+00 2.606009317844515394e+00
4.244403642358727247e+00 4.266607517702700747e+00 3.499502322710741797e+00 2.611778252516344434e+00
4.252749855948908753e+00 4.276894790228551457e+00 3.508098638853910600e+00 2.617548450257143333e+00
4.261098356444408708e+00 4.287179295152869329e+00 3.516694206790449417e+00 2.623319876900786607e+00
4.269449143204477437e+00 4.297461061009063776e+00 3.525289032721612426e+00 2.629092498353361229e+00
4.277802215623870197e+00 4.307740116232118943e+00 3.533883122840752122e+00 2.634866280591773968e+00
4.286157573133111853e+00 4.318016489159557381e+00 3.542476483333484527e+00 2.640641189662361388e+00
4.294515215198756231e+00 4.328290208032399278e+00 3.551069120377855270e+00 2.646417191679504732e+00
4.302875141323643682e+00 4.338561300996117254e+00 3.559661040144507016e+00 2.652194252824247922e+00
4.311237351047159549e+00 4.348829796101591150e+00 3.568252248796845549e+00 2.657972339342919987e+00
4.319601843945489072e+00 4.359095721306056603e+00 3.576842752491209421e+00 2.663751417545761502e+00
4.327968619631869629e+00 4.369359104474051847e+00 3.585432557377040474e+00 2.669531453805554566e+00
4.336337677756847420e+00 4.379619973378360065e+00 3.594021669597053492e+00 2.675312414556255902e+00
4.344709018008525270e+00 4.389878355700949086e+00 3.602610095287408054e+00 2.681094266291634831e+00
4.353082640112813984e+00 4.400134279033907525e+00 3.611197840577881291e+00 2.686876975563914360e+00
4.361458543833683699e+00 4.410387770880375591e+00 3.619784911592042409e+00 2.692660508982415823e+00
4.369836728973408135e+00 4.420638858655475012e+00 3.628371314447426332e+00 2.698444833212207516e+00
4.378217195372814174e+00 4.430887569687236294e+00 3.636957055255710003e+00 2.704229914972756443e+00
4.386599942911526107e+00 4.441133931217517983e+00 3.645542140122889130e+00 2.710015721036584058e+00
4.394984971508210769e+00 4.451377970402926820e+00 3.654126575149454936e+00 2.715802218227925557e+00
4.403372281120820908e+00 4.461619714315731677e+00 3.662710366430574460e+00 2.721589373421391400e+00
4.411761871746839425e+00 4.471859189944775714e+00 3.671293520056269077e+00 2.727377153540634147e+00
4.420153743423520076e+00 4.482096424196384987e+00 3.679876042111595691e+00 2.733165525557017528e+00
4.428547896228128167e+00 4.492331443895272614e+00 3.688457938676828807e+00 2.738954456488289502e+00
4.436944330278181248e+00 4.502564275785438497e+00 3.697039215827642167e+00 2.744743913397257096e+00
4.445343045731689813e+00 4.512794946531069051e+00 3.705619879635293490e+00 2.750533863390466127e+00
4.453744042787394442e+00 4.523023482717429822e+00 3.714199936166809657e+00 2.756324273616884479e+00
4.462147321685004719e+00 4.533249910851756326e+00 3.722779391485171008e+00 2.762115111266586709e+00
4.470552882705436382e+00 4.543474257364141344e+00 3.731358251649499191e+00 2.767906343569442651e+00
4.478960726171047568e+00 4.553696548608416883e+00 3.739936522715245459e+00 2.773697937793809576e+00
4.487370852445877745e+00 4.563916810863036133e+00 3.748514210734378960e+00 2.779489861245227011e+00
4.495783261935880404e+00 4.574135070331948327e+00 3.757091321755576363e+00 2.785282081265115117e+00
4.504197955089159322e+00 4.584351353145472707e+00 3.765667861824414153e+00 2.791074565229474391e+00
4.512614932396203926e+00 4.594565685361167162e+00 3.774243836983558698e+00 2.796867280547590262e+00
4.521034194390123773e+00 4.604778092964695091e+00 3.782819253272961646e+00 2.802660194660739457e+00
4.529455741646883027e+00 4.614988601870686047e+00 3.791394116730052666e+00 2.808453275040899033e+00
4.537879574785532277e+00 4.625197237923594606e+00 3.799968433389934841e+00 2.814246489189458966e+00
4.546305694468443015e+00 4.635404026898558350e+00 3.808542209285581848e+00 2.820039804635937397e+00
4.554734101401542112e+00 4.645608994502246070e+00 3.817115450448034242e+00 2.825833188936698104e+00
4.563164796334543638e+00 4.655812166373707761e+00 3.825688162906599299e+00 2.831626609673670192e+00
4.571597780061179783e+00 4.666013568085219276e+00 3.834260352689049522e+00 2.837420034453071782e+00
4.580033053419437117e+00 4.676213225143123431e+00 3.842832025821823816e+00 2.843213430904135919e+00
4.588470617291786624e+00 4.686411162988667556e+00 3.851403188330229099e+00 2.849006766677836922e+00
4.596910472605416409e+00 4.696607406998836609e+00 3.859973846238643702e+00 2.854800009445622955e+00
4.605352620332464397e+00 4.706801982487186287e+00 3.868544005570721644e+00 2.860593126898147265e+00
4.613797061490250151e+00 4.716994914704667252e+00 3.877113672349597362e+00 2.866386086744005190e+00
4.622243797141507571e+00 4.727186228840450255e+00 3.885682852598091763e+00 2.872178856708470285e+00
4.630692828394616711e+00 4.737375950022746807e+00 3.894251552338920508e+00 2.877971404532235322e+00
4.639144156403837371e+00 4.747564103319624529e+00 3.902819777594902728e+00 2.883763697970155082e+00
4.647597782369539132e+00 4.757750713739820725e+00 3.911387534389170639e+00 2.889555704789989132e+00
4.656053707538436726e+00 4.767935806233551510e+00 3.919954828745380482e+00 2.895347392771150830e+00
4.664511933203821847e+00 4.778119405693319166e+00 3.928521666687924796e+00 2.901138729703454100e+00
4.672972460705794084e+00 4.788301536954714166e+00 3.937088054242146029e+00 2.906929683385865548e+00
4.681435291431498058e+00 4.798482224797211870e+00 3.945653997434551474e+00 2.912720221625257899e+00
4.689900426815353462e+00 4.808661493944972776e+00 3.954219502293029098e+00 2.918510312235163440e+00
4.698367868339290432e+00 4.818839369067631218e+00 3.962784574847063812e+00 2.924299923034533233e+00
4.706837617532983131e+00 4.829015874781084072e+00 3.971349221127956852e+00 2.930089021846494557e+00
4.715309675974084236e+00 4.839191035648277683e+00 3.979913447169045604e+00 2.935877576497111452e+00
4.723784045288458522e+00 4.849364876179988570e+00 3.988477259005922981e+00 2.941665554814149264e+00
4.732260727150420010e+00 4.859537420835600585e+00 3.997040662676660805e+00 2.947452924625837412e+00
4.740739723282966445e+00 4.869708694023882067e+00 4.005603664222033622e+00 2.953239653759636596e+00
4.749221035458014661e+00 4.879878720103755008e+00 4.014166269685742527e+00 2.959025710041006452e+00
4.757704665496638619e+00 4.890047523385062433e+00 4.022728485114641650e+00 2.964811061292175864e+00
4.766190615269304764e+00 4.900215128129334907e+00 4.031290316558965081e+00 2.970595675330913288e+00
4.774678886696110958e+00 4.910381558550549919e+00 4.039851770072556469e+00 2.976379519969300613e+00
4.783169481747022722e+00 4.920546838815888613e+00 4.048412851713098171e+00 2.982162563012507928e+00
4.791662402442113056e+00 4.930710993046491630e+00 4.056973567542343950e+00 2.987944772257569159e+00
4.800157650851802238e+00 4.940874045318206065e+00 4.065533923626349910e+00 2.993726115492159501e+00
4.808655229097096750e+00 4.951036019662335974e+00 4.074093926035710744e+00 2.999506560493375051e+00
4.817155139349828197e+00 4.961196940066384009e+00 4.082653580845793329e+00 3.005286075026512904e+00
4.825657383832898439e+00 4.971356830474791266e+00 4.091212894136975642e+00 3.011064626843853009e+00
4.834161964820517632e+00 4.981515714789674476e+00 4.099771871994883909e+00 3.016842183683442258e+00
4.842668884638449356e+00 4.991673616871557861e+00 4.108330520510633299e+00 3.022618713267877677e+00
4.851178145664252206e+00 5.001830560540104109e+00 4.116888845781068618e+00 3.028394183303093179e+00
4.859689750327524038e+00 5.011986569574839123e+00 4.125446853909006784e+00 3.034168561477147197e+00
4.868203701110148884e+00 5.022141667715875890e+00 4.134004551003482852e+00 3.039941815459008989e+00
4.876720000546540312e+00 5.032295878664631239e+00 4.142561943179994266e+00 3.045713912897350717e+00
4.885238651223888340e+00 5.042449226084544378e+00 4.151119036560747766e+00 3.051484821419335525e+00
4.893759655782408124e+00 5.052601733601786549e+00 4.159675837274909860e+00 3.057254508629411394e+00
4.902283016915586877e+00 5.062753424805970681e+00 4.168232351458855511e+00 3.063022942108102775e+00
4.910808737370433441e+00 5.072904323250855718e+00 4.176788585256422159e+00 3.068790089410804445e+00
4.919336819947728756e+00 5.083054452455049166e+00 4.185344544819161072e+00 3.074555918066577131e+00
4.927867267502275439e+00 5.093203835902704313e+00 4.193900236306594032e+00 3.080320395576942261e+00
4.936400082943151801e+00 5.103352497044215674e+00 4.202455665886469127e+00 3.086083489414679359e+00
4.944935269233963204e+00 5.113500459296908218e+00 4.211010839735019218e+00 3.091845167022624352e+00
4.953472829393096966e+00 5.123647746045727480e+00 4.219565764037223055e+00 3.097605395812467410e+00
4.962012766493976379e+00 5.133794380643921684e+00 4.228120444987064630e+00 3.103364143163552580e+00
4.970555083665316509e+00 5.143940386413721200e+00 4.236674888787798743e+00 3.109121376421678296e+00
4.979099784091383540e+00 5.154085786647018885e+00 4.245229101652214787e+00 3.114877062897897897e+00
4.987646871012249683e+00 5.164230604606038888e+00 4.253783089802904094e+00 3.120631169867322363e+00
4.996196347724054299e+00 5.174374863524008994e+00 4.262336859472529049e+00 3.126383664567922605e+00
5.004748217579264136e+00 5.184518586605827650e+00 4.270890416904090436e+00 3.132134514199333086e+00
5.013302483986933566e+00 5.194661797028723882e+00 4.279443768351201882e+00 3.137883685921655452e+00
5.021859150412967487e+00 5.204804517942918096e+00 4.287996920078364305e+00 3.143631146854263925e+00
5.030418220380386884e+00 5.214946772472277559e+00 4.296549878361239472e+00 3.149376864074610261e+00
5.038979697469590846e+00 5.225088583714964763e+00 4.305102649486928890e+00 3.155120804617030039e+00
5.047543585318623904e+00 5.235229974744091130e+00 4.313655239754250914e+00 3.160862935471549839e+00
5.056109887623442489e+00 5.245370968608355611e+00 4.322207655474024079e+00 3.166603223582693527e+00
5.064678608138185822e+00 5.255511588332689499e+00 4.330759902969348651e+00 3.172341635848291208e+00
5.073249750675443259e+00 5.265651856918892371e+00 4.339311988575892620e+00 3.178078139118286849e+00
5.081823319106524295e+00 5.275791797346264467e+00 4.347863918642178582e+00 3.183812700193548118e+00
5.090399317361733900e+00 5.285931432572236410e+00 4.356415699529869734e+00 3.189545285824675336e+00
5.098977749430643414e+00 5.296070785532996261e+00 4.364967337614063858e+00 3.195275862710811321e+00
5.107558619362366770e+00 5.306209879144111241e+00 4.373518839283584647e+00 3.201004397498452114e+00
5.116141931265834053e+00 5.316348736301145905e+00 4.382070210941275690e+00 3.206730856780259042e+00
5.124727689310072165e+00 5.326487379880275874e+00 4.390621459004298899e+00 3.212455207093868115e+00
5.133315897724481047e+00 5.336625832738899788e+00 4.399172589904430275e+00 3.218177414920703416e+00
5.141906560799114345e+00 5.346764117716246822e+00 4.407723610088364552e+00 3.223897446684789170e+00
5.150499682884960073e+00 5.356902257633977982e+00 4.416274526018014512e+00 3.229615268751562684e+00
5.159095268394224831e+00 5.367040275296785623e+00 4.424825344170817409e+00 3.235330847426686862e+00
5.167693321800617134e+00 5.377178193492990310e+00 4.433376071040042277e+00 3.241044148954864923e+00
5.176293847639630741e+00 5.387316034995131453e+00 4.441926713135099902e+00 3.246755139518653355e+00
5.184896850508834198e+00 5.397453822560553505e+00 4.450477276981851027e+00 3.252463785237277083e+00
5.193502335068157727e+00 5.407591578931990384e+00 4.459027769122924312e+00 3.258170052165443753e+00
5.202110306040181875e+00 5.417729326838145454e+00 4.467578196118028977e+00 3.263873906292159344e+00
