x1 x2 x3
4.976313902338438844e+00 5.036772919226025103e+00 4.114007362527449807e+00
4.985614979110843059e+00 5.047915223029580289e+00 4.123563981951490653e+00
4.994918059945995914e+00 5.059054732929442189e+00 4.133121391216476148e+00
5.004223139103753937e+00 5.070191458085989922e+00 4.142679586902169753e+00
5.013530210855128288e+00 5.081325407630497004e+00 4.152238565606288567e+00
5.022839269482339830e+00 5.092456590665168648e+00 4.161798323944405631e+00
5.032150309278871525e+00 5.103585016263186169e+00 4.171358858549855775e+00
5.041463324549523506e+00 5.114710693468746072e+00 4.180920166073644140e+00
5.050778309610464589e+00 5.125833631297100901e+00 4.190482243184347588e+00
5.060095258789282902e+00 5.136953838734605426e+00 4.200045086568025887e+00
5.069414166425033841e+00 5.148071324738755727e+00 4.209608692928124007e+00
5.078735026868290703e+00 5.159186098238238039e+00 4.219173058985384195e+00
5.088057834481191755e+00 5.170298168132971384e+00 4.228738181477750047e+00
5.097382583637484643e+00 5.181407543294151985e+00 4.238304057160275917e+00
5.106709268722573469e+00 5.192514232564303889e+00 4.247870682805035436e+00
5.116037884133562308e+00 5.203618244757320710e+00 4.257438055201030025e+00
5.125368424279297841e+00 5.214719588658518035e+00 4.267006171154097416e+00
5.134700883580411990e+00 5.225818273024679605e+00 4.276575027486821945e+00
5.144035256469362771e+00 5.236914306584106171e+00 4.286144621038444846e+00
5.153371537390473378e+00 5.248007698036666113e+00 4.295714948664774546e+00
5.162709720799972146e+00 5.259098456053846071e+00 4.305286007238096069e+00
5.172049801166030747e+00 5.270186589278800682e+00 4.314857793647083106e+00
5.181391772968799714e+00 5.281272106326404092e+00 4.324430304796710089e+00
5.190735630700445746e+00 5.292355015783304140e+00 4.334003537608164258e+00
5.200081368865186349e+00 5.303435326207972977e+00 4.343577489018755067e+00
5.209428981979323581e+00 5.314513046130760365e+00 4.353152155981829807e+00
5.218778464571277809e+00 5.325588184053949625e+00 4.362727535466686568e+00
5.228129811181619679e+00 5.336660748451809155e+00 4.372303624458485416e+00
5.237483016363101207e+00 5.347730747770648385e+00 4.381880419958164907e+00
5.246838074680685970e+00 5.358798190428875508e+00 4.391457918982353270e+00
5.256194980711579312e+00 5.369863084817048993e+00 4.401036118563286692e+00
5.265553729045257647e+00 5.380925439297937096e+00 4.410615015748720502e+00
5.274914314283493333e+00 5.391985262206574703e+00 4.420194607601847459e+00
5.284276731040385755e+00 5.403042561850319281e+00 4.429774891201210707e+00
5.293640973942383532e+00 5.414097346508908615e+00 4.439355863640623845e+00
5.303007037628311160e+00 5.425149624434522089e+00 4.448937522029082992e+00
5.312374916749394771e+00 5.436199403851834866e+00 4.458519863490686852e+00
5.321744605969284336e+00 5.447246692958080061e+00 4.468102885164551452e+00
5.331116099964075872e+00 5.458291499923109136e+00 4.477686584204731091e+00
5.340489393422334530e+00 5.469333832889448743e+00 4.487270957780133074e+00
5.349864481045115028e+00 5.480373699972362900e+00 4.496856003074438668e+00
5.359241357545982964e+00 5.491411109259914269e+00 4.506441717286019610e+00
5.368620017651033471e+00 5.502446068813024560e+00 4.516028097627858173e+00
5.378000456098910753e+00 5.513478586665536696e+00 4.525615141327469004e+00
5.387382667640825851e+00 5.524508670824276102e+00 4.535202845626814749e+00
5.396766647040573517e+00 5.535536329269113764e+00 4.544791207782229669e+00
5.406152389074549980e+00 5.546561569953027515e+00 4.554380225064339704e+00
5.415539888531768042e+00 5.557584400802166869e+00 4.563969894757982537e+00
5.424929140213873069e+00 5.568604829715915194e+00 4.573560214162129434e+00
5.434320138935156308e+00 5.579622864566953666e+00 4.583151180589807971e+00
5.443712879522569992e+00 5.590638513201324322e+00 4.592742791368023880e+00
5.453107356815738882e+00 5.601651783438496679e+00 4.602335043837682882e+00
5.462503565666975369e+00 5.612662683071429903e+00 4.611927935353513419e+00
5.471901500941288354e+00 5.623671219866638538e+00 4.621521463283992048e+00
5.481301157516395683e+00 5.634677401564258226e+00 4.631115625011265280e+00
5.490702530282734806e+00 5.645681235878111437e+00 4.640710417931073195e+00
5.500105614143471655e+00 5.656682730495771416e+00 4.650305839452676615e+00
5.509510404014511309e+00 5.667681893078628796e+00 4.659901886998778942e+00
5.518916894824505981e+00 5.678678731261959101e+00 4.669498558005453326e+00
5.528325081514862127e+00 5.689673252654988467e+00 4.679095849922067174e+00
5.537734959039749327e+00 5.700665464840960261e+00 4.688693760211208428e+00
5.547146522366104726e+00 5.711655375377200805e+00 4.698292286348612734e+00
5.556559766473641915e+00 5.722642991795188649e+00 4.707891425823087950e+00
5.565974686354854484e+00 5.733628321600622080e+00 4.717491176136443087e+00
5.575391277015021352e+00 5.744611372273483063e+00 4.727091534803414596e+00
5.584809533472212983e+00 5.755592151268110079e+00 4.736692499351596197e+00
5.594229450757292277e+00 5.766570666013262958e+00 4.746294067321364274e+00
5.603651023913920781e+00 5.777546923912191268e+00 4.755896236265807708e+00
5.613074247998559585e+00 5.788520932342703595e+00 4.765499003750656826e+00
5.622499118080471092e+00 5.799492698657235934e+00 4.775102367354212340e+00
5.631925629241722575e+00 5.810462230182920962e+00 4.784706324667276078e+00
5.641353776577187062e+00 5.821429534221654656e+00 4.794310873293078146e+00
5.650783555194542451e+00 5.832394618050168233e+00 4.803916010847209428e+00
5.660214960214272395e+00 5.843357488920095655e+00 4.813521734957552312e+00
5.669647986769666304e+00 5.854318154058042900e+00 4.823128043264210518e+00
5.679082630006818455e+00 5.865276620665659024e+00 4.832734933419442491e+00
5.688518885084627108e+00 5.876232895919703658e+00 4.842342403087589453e+00
5.697956747174790948e+00 5.887186986972118063e+00 4.851950449945011457e+00
5.707396211461808200e+00 5.898138900950094410e+00 4.861559071680018107e+00
5.716837273142973075e+00 5.909088644956146830e+00 4.871168265992800173e+00
5.726279927428374883e+00 5.920036226068180696e+00 4.880778030595364747e+00
5.735724169540890038e+00 5.930981651339562788e+00 4.890388363211466860e+00
5.745169994716181172e+00 5.941924927799192346e+00 4.899999261576545528e+00
5.754617398202692691e+00 5.952866062451570350e+00 4.909610723437656254e+00
5.764066375261643671e+00 5.963805062276869684e+00 4.919222746553406189e+00
5.773516921167023419e+00 5.974741934231008855e+00 4.928835328693887519e+00
5.782969031205586141e+00 5.985676685245719497e+00 4.938448467640614403e+00
5.792422700676843839e+00 5.996609322228617422e+00 4.948062161186459029e+00
5.801877924893060090e+00 6.007539852063274566e+00 4.957676407135584995e+00
5.811334699179242946e+00 6.018468281609290038e+00 4.967291203303386027e+00
5.820793018873137825e+00 6.029394617702360293e+00 4.976906547516421142e+00
5.830252879325217741e+00 6.040318867154350180e+00 4.986522437612351588e+00
5.839714275898677087e+00 6.051241036753364000e+00 4.996138871439878670e+00
5.849177203969422756e+00 6.062161133263817447e+00 5.005755846858679803e+00
5.858641658926063478e+00 6.073079163426506888e+00 5.015373361739349001e+00
5.868107636169901831e+00 6.083995133958683965e+00 5.024991413963333819e+00
5.877575131114924467e+00 6.094909051554122215e+00 5.034610001422873182e+00
5.887044139187791458e+00 6.105820922883192559e+00 5.044229122020936096e+00
5.896514655827825635e+00 6.116730754592931696e+00 5.053848773671162142e+00
5.905986676487002818e+00 6.127638553307114933e+00 5.063468954297801083e+00
5.915460196629939382e+00 6.138544325626328124e+00 5.073089661835651576e+00
5.924935211733880713e+00 6.149448078128036066e+00 5.082710894230001664e+00
5.934411717288691435e+00 6.160349817366657099e+00 5.092332649436570158e+00
5.943889708796839422e+00 6.171249549873632390e+00 5.101954925421446241e+00
5.953369181773387808e+00 6.182147282157498758e+00 5.111577720161031735e+00
5.962850131745978111e+00 6.193043020703958845e+00 5.121201031641980705e+00
5.972332554254819570e+00 6.203936771975953057e+00 5.130824857861144395e+00
5.981816444852675829e+00 6.214828542413731505e+00 5.140449196825509937e+00
5.991301799104848946e+00 6.225718338434923282e+00 5.150074046552145290e+00
6.000788612589166959e+00 6.236606166434609300e+00 5.159699405068140621e+00
6.010276880895969676e+00 6.247492032785395111e+00 5.169325270410552342e+00
6.019766599628094461e+00 6.258375943837477529e+00 5.178951640626344499e+00
6.029257764400859365e+00 6.269257905918721896e+00 5.188578513772334588e+00
6.038750370842050685e+00 6.280137925334727811e+00 5.198205887915137602e+00
6.048244414591904317e+00 6.291016008368904622e+00 5.207833761131107408e+00
6.057739891303092428e+00 6.301892161282538929e+00 5.217462131506285239e+00
6.067236796640706586e+00 6.312766390314868303e+00 5.227090997136341954e+00
6.076735126282241772e+00 6.323638701683151453e+00 5.236720356126523868e+00
6.086234875917579501e+00 6.334509101582739277e+00 5.246350206591598564e+00
6.095736041248971837e+00 6.345377596187145919e+00 5.255980546655799834e+00
6.105238617991022743e+00 6.356244191648118935e+00 5.265611374452775273e+00
6.114742601870672978e+00 6.367108894095711236e+00 5.275242688125532098e+00
6.124247988627181449e+00 6.377971709638352138e+00 5.284874485826382084e+00
6.133754774012107447e+00 6.388832644362916646e+00 5.294506765716891827e+00
6.143262953789291991e+00 6.399691704334796505e+00 5.304139525967827673e+00
6.152772523734840959e+00 6.410548895597972141e+00 5.313772764759102429e+00
6.162283479637106431e+00 6.421404224175081943e+00 5.323406480279726516e+00
6.171795817296668041e+00 6.432257696067492425e+00 5.333040670727753785e+00
6.181309532526313433e+00 6.443109317255371060e+00 5.342675334310230006e+00
6.190824621151018725e+00 6.453959093697752891e+00 5.352310469243142244e+00
6.200341079007931633e+00 6.464807031332614251e+00 5.361946073751368225e+00
6.209858901946349263e+00 6.475653136076941152e+00 5.371582146068623942e+00
6.219378085827700353e+00 6.486497413826798564e+00 5.381218684437414801e+00
6.228898626525524840e+00 6.497339870457402355e+00 5.390855687108985883e+00
6.238420519925453434e+00 6.508180511823188574e+00 5.400493152343270431e+00
6.247943761925188078e+00 6.519019343757882723e+00 5.410131078408841887e+00
6.257468348434479744e+00 6.529856372074569926e+00 5.419769463582863267e+00
6.266994275375110668e+00 6.540691602565764207e+00 5.429408306151038310e+00
6.276521538680870371e+00 6.551525041003477767e+00 5.439047604407564407e+00
6.286050134297537895e+00 6.562356693139292041e+00 5.448687356655081970e+00
6.295580058182858707e+00 6.573186564704426083e+00 5.458327561204627365e+00
6.305111306306522501e+00 6.584014661409804070e+00 5.467968216375585833e+00
6.314643874650144539e+00 6.594840988946127247e+00 5.477609320495640866e+00
6.324177759207241678e+00 6.605665552983941424e+00 5.487250871900729798e+00
6.333712955983211046e+00 6.616488359173705369e+00 5.496892868934996734e+00
6.343249460995308731e+00 6.627309413145861861e+00 5.506535309950742807e+00
6.352787270272626685e+00 6.638128720510904301e+00 5.516178193308382660e+00
6.362326379856072300e+00 6.648946286859445109e+00 5.525821517376396486e+00
6.371866785798343535e+00 6.659762117762286771e+00 5.535465280531284726e+00
6.381408484163907602e+00 6.670576218770486676e+00 5.545109481157521003e+00
6.390951471028978759e+00 6.681388595415427289e+00 5.554754117647509482e+00
6.400495742481495220e+00 6.692199253208884535e+00 5.564399188401536023e+00
6.410041294621095176e+00 6.703008197643095301e+00 5.574044691827724662e+00
6.419588123559094583e+00 6.713815434190825826e+00 5.583690626341994978e+00
6.429136225418464967e+00 6.724620968305436541e+00 5.593336990368014128e+00
6.438685596333806771e+00 6.735424805420954897e+00 5.602983782337154217e+00
6.448236232451329819e+00 6.746226950952137535e+00 5.612631000688448779e+00
6.457788129928826670e+00 6.757027410294542236e+00 5.622278643868547476e+00
6.467341284935651302e+00 6.767826188824590083e+00 5.631926710331675245e+00
6.476895693652692465e+00 6.778623291899638303e+00 5.641575198539586111e+00
6.486451352272353255e+00 6.789418724858042431e+00 5.651224106961521443e+00
6.496008256998524466e+00 6.800212493019224702e+00 5.660873434074168209e+00
6.505566404046560613e+00 6.811004601683741555e+00 5.670523178361614569e+00
6.515125789643256837e+00 6.821795056133350243e+00 5.680173338315309906e+00
6.524686410026823147e+00 6.832583861631073674e+00 5.689823912434020414e+00
6.534248261446861328e+00 6.843371023421267019e+00 5.699474899223788249e+00
6.543811340164340073e+00 6.854156546729685218e+00 5.709126297197890665e+00
6.553375642451569227e+00 6.864940436763547815e+00 5.718778104876798274e+00
6.562941164592176690e+00 6.875722698711604686e+00 5.728430320788134189e+00
6.572507902881081776e+00 6.886503337744201758e+00 5.738082943466632280e+00
6.582075853624471229e+00 6.897282359013347630e+00 5.747735971454097204e+00
6.591645013139775244e+00 6.908059767652776628e+00 5.757389403299364439e+00
6.601215377755639935e+00 6.918835568778017198e+00 5.767043237558259428e+00
6.610786943811904237e+00 6.929609767486453187e+00 5.776697472793559385e+00
6.620359707659573267e+00 6.940382368857392237e+00 5.786352107574950665e+00
6.629933665660794340e+00 6.951153377952129730e+00 5.796007140478992348e+00
6.639508814188831209e+00 6.961922799814010965e+00 5.805662570089074492e+00
6.649085149628036540e+00 6.972690639468497764e+00 5.815318394995381723e+00
6.658662668373829696e+00 6.983456901923234206e+00 5.824974613794852374e+00
6.668241366832669215e+00 6.994221592168107016e+00 5.834631225091140294e+00
6.677821241422027043e+00 7.004984715175312182e+00 5.844288227494577548e+00
6.687402288570361897e+00 7.015746275899418016e+00 5.853945619622136221e+00
6.696984504717097053e+00 7.026506279277429989e+00 5.863603400097389340e+00
6.706567886312590154e+00 7.037264730228851128e+00 5.873261567550474460e+00
6.716152429818109226e+00 7.048021633655749518e+00 5.882920120618056359e+00
6.725738131705807810e+00 7.058776994442818697e+00 5.892579057943287957e+00
6.735324988458697426e+00 7.069530817457441607e+00 5.902238378175775679e+00
6.744912996570620933e+00 7.080283107549752764e+00 5.911898079971541264e+00
6.754502152546227656e+00 7.091033869552701319e+00 5.921558161992985347e+00
6.764092452900946739e+00 7.101783108282115009e+00 5.931218622908851934e+00
6.773683894160961394e+00 7.112530828536759664e+00 5.940879461394191985e+00
6.783276472863182249e+00 7.123277035098404042e+00 5.950540676130327000e+00
6.792870185555219820e+00 7.134021732731881116e+00 5.960202265804812605e+00
6.802465028795359636e+00 7.144764926185148468e+00 5.969864229111405685e+00
6.812060999152535601e+00 7.155506620189352240e+00 5.979526564750025308e+00
6.821658093206303342e+00 7.166246819458887529e+00 5.989189271426721639e+00
6.831256307546813566e+00 7.176985528691460559e+00 5.998852347853638634e+00
6.840855638774786307e+00 7.187722752568147300e+00 6.008515792748978512e+00
6.850456083501483384e+00 7.198458495753458308e+00 6.018179604836970675e+00
6.860057638348680875e+00 7.209192762895397344e+00 6.027843782847834397e+00
6.869660299948646021e+00 7.219925558625521766e+00 6.037508325517745078e+00
6.879264064944106138e+00 7.230656887559003820e+00 6.047173231588802267e+00
6.888868929988226419e+00 7.241386754294691919e+00 6.056838499808994136e+00
6.898474891744578841e+00 7.252115163415169263e+00 6.066504128932164619e+00
6.908081946887118185e+00 7.262842119486814241e+00 6.076170117717979657e+00
6.917690092100155397e+00 7.273567627059861707e+00 6.085836464931895229e+00
6.927299324078329157e+00 7.284291690668459829e+00 6.095503169345123595e+00
6.936909639526580129e+00 7.295014314830731372e+00 6.105170229734600440e+00
6.946521035160124313e+00 7.305735504048834095e+00 6.114837644882953782e+00
6.956133507704425512e+00 7.316455262809017590e+00 6.124505413578468449e+00
6.965747053895169572e+00 7.327173595581684573e+00 6.134173534615057655e+00
6.975361670478235965e+00 7.337890506821446834e+00 6.143842006792229249e+00
